,Lactate_output,Glucose_input,Biomass
0.8347245409015025,531.23769,599.0,187.02982
0.8333333333333334,533.23769,600.0,187.02982
0.831946755407654,535.23769,601.0,187.02982
0.8305647840531561,537.23769,602.0,187.02982
0.8291873963515755,539.23769,603.0,187.02982
0.8278145695364238,541.23769,604.0,187.02982
0.8264462809917356,543.23769,605.0,187.02982
0.8250825082508251,545.23769,606.0,187.02982
0.8237232289950577,547.23769,607.0,187.02982
0.8223684210526315,549.23769,608.0,187.02982
0.8210180623973727,551.23769,609.0,187.02982
0.819672131147541,553.23769,610.0,187.02982
0.8183306055646481,555.23769,611.0,187.02982
0.8169934640522876,557.23769,612.0,187.02982
0.8156606851549756,559.23769,613.0,187.02982
0.8143322475570033,561.23769,614.0,187.02982
0.8130081300813008,563.23769,615.0,187.02982
0.8116883116883117,565.23769,616.0,187.02982
0.8103727714748784,567.23769,617.0,187.02982
0.8090614886731392,569.23769,618.0,187.02982
0.8077544426494345,571.23769,619.0,187.02982
0.8064516129032258,573.23769,620.0,187.02982
0.8051529790660226,575.23769,621.0,187.02982
0.8038585209003215,577.23769,622.0,187.02982
0.8025682182985554,579.23769,623.0,187.02982
0.8012820512820513,581.23769,624.0,187.02982
0.8,583.23769,625.0,187.02982
0.7987220447284346,585.23769,626.0,187.02982
0.7974481658692185,587.23769,627.0,187.02982
0.7961783439490446,589.23769,628.0,187.02982
0.794912559618442,591.23769,629.0,187.02982
0.7936507936507936,593.23769,630.0,187.02982
0.7923930269413629,595.23769,631.0,187.02982
0.7911392405063291,597.23769,632.0,187.02982
0.7898894154818326,599.23769,633.0,187.02982
0.7886435331230284,601.23769,634.0,187.02982
0.7874015748031497,603.23769,635.0,187.02982
0.7861635220125787,605.23769,636.0,187.02982
0.7849293563579278,607.23769,637.0,187.02982
0.7836990595611285,609.23769,638.0,187.02982
0.7824726134585289,611.23769,639.0,187.02982
0.78125,613.23769,640.0,187.02982
0.7800312012480499,615.23769,641.0,187.02982
0.778816199376947,617.23769,642.0,187.02982
0.7776049766718507,619.23769,643.0,187.02982
0.7763975155279503,621.23769,644.0,187.02982
0.7751937984496124,623.23769,645.0,187.02982
0.7739938080495357,625.23769,646.0,187.02982
0.7727975270479135,627.23769,647.0,187.02982
0.7716049382716049,629.23769,648.0,187.02982
0.7704160246533128,631.23769,649.0,187.02982
0.7692307692307693,633.23769,650.0,187.02982
0.7680491551459293,635.23769,651.0,187.02982
0.7668711656441718,637.23769,652.0,187.02982
0.7656967840735069,639.23769,653.0,187.02982
0.764525993883792,641.23769,654.0,187.02982
0.7633587786259542,643.23769,655.0,187.02982
0.7621951219512195,645.23769,656.0,187.02982
0.76103500761035,647.23769,657.0,187.02982
0.7598784194528876,649.23769,658.0,187.02982
0.7587253414264037,651.23769,659.0,187.02982
0.7575757575757576,653.23769,660.0,187.02982
0.75642965204236,655.23769,661.0,187.02982
0.7552870090634441,657.23769,662.0,187.02982
0.7541478129713424,659.23769,663.0,187.02982
0.7530120481927711,661.23769,664.0,187.02982
0.7518796992481203,663.23769,665.0,187.02982
0.7507507507507507,665.23769,666.0,187.02982
0.7496251874062968,667.23769,667.0,187.02982
0.7485029940119761,669.23769,668.0,187.02982
0.7473841554559043,671.23769,669.0,187.02982
0.746268656716418,673.23769,670.0,187.02982
0.7451564828614009,675.23769,671.0,187.02982
0.7440476190476191,677.23769,672.0,187.02982
0.7429420505200595,679.23769,673.0,187.02982
0.7418397626112759,681.23769,674.0,187.02982
0.7407407407407407,683.23769,675.0,187.02982
0.7396449704142012,685.23769,676.0,187.02982
0.7385524372230429,687.23769,677.0,187.02982
0.7374631268436578,689.23769,678.0,187.02982
0.7363770250368189,691.23769,679.0,187.02982
0.7352941176470589,693.23769,680.0,187.02982
0.7342143906020558,695.23769,681.0,187.02982
0.7331378299120235,697.23769,682.0,187.02982
0.7320644216691069,699.23769,683.0,187.02982
0.7309941520467836,701.23769,684.0,187.02982
0.7299270072992701,703.23769,685.0,187.02982
0.7288629737609329,705.23769,686.0,187.02982
0.727802037845706,707.23769,687.0,187.02982
0.7267441860465116,709.23769,688.0,187.02982
0.7256894049346879,711.23769,689.0,187.02982
0.7246376811594203,713.23769,690.0,187.02982
0.723589001447178,715.23769,691.0,187.02982
0.7225433526011561,717.23769,692.0,187.02982
0.7215007215007215,719.23769,693.0,187.02982
0.7204610951008645,721.23769,694.0,187.02982
0.7194244604316546,723.23769,695.0,187.02982
0.7183908045977011,725.23769,696.0,187.02982
0.7173601147776184,727.23769,697.0,187.02982
0.7163323782234957,729.23769,698.0,187.02982
0.7153075822603719,731.23769,699.0,187.02982
0.7142857142857143,733.23769,700.0,187.02982
0.7132667617689016,735.23769,701.0,187.02982
0.7122507122507122,737.23769,702.0,187.02982
0.7112375533428165,739.23769,703.0,187.02982
0.7102272727272727,741.23769,704.0,187.02982
0.7092198581560284,743.23769,705.0,187.02982
0.7082152974504249,745.23769,706.0,187.02982
0.7072135785007072,747.23769,707.0,187.02982
0.7062146892655368,749.23769,708.0,187.02982
0.7052186177715092,751.23769,709.0,187.02982
0.704225352112676,753.23769,710.0,187.02982
0.7032348804500703,755.23769,711.0,187.02982
0.702247191011236,757.23769,712.0,187.02982
0.7012622720897616,759.23769,713.0,187.02982
0.7002801120448179,761.23769,714.0,187.02982
0.6993006993006993,763.23769,715.0,187.02982
0.6983240223463687,765.23769,716.0,187.02982
0.697350069735007,767.23769,717.0,187.02982
0.6963788300835655,769.23769,718.0,187.02982
0.6954102920723226,771.23769,719.0,187.02982
0.6944444444444444,773.23769,720.0,187.02982
0.6934812760055479,775.23769,721.0,187.02982
0.6925207756232687,777.23769,722.0,187.02982
0.6915629322268326,779.23769,723.0,187.02982
0.6906077348066298,781.23769,724.0,187.02982
0.6896551724137931,783.23769,725.0,187.02982
0.6887052341597796,785.23769,726.0,187.02982
0.687757909215956,787.23769,727.0,187.02982
0.6868131868131868,789.23769,728.0,187.02982
0.6858710562414266,791.23769,729.0,187.02982
0.684931506849315,793.23769,730.0,187.02982
0.6839945280437757,795.23769,731.0,187.02982
0.6830601092896175,797.23769,732.0,187.02982
0.6821282401091405,799.23769,733.0,187.02982
0.6811989100817438,801.23769,734.0,187.02982
0.6802721088435374,803.23769,735.0,187.02982
0.6793478260869565,805.23769,736.0,187.02982
0.6784260515603799,807.23769,737.0,187.02982
0.6775067750677507,809.23769,738.0,187.02982
0.6765899864682002,811.23769,739.0,187.02982
0.6756756756756757,813.23769,740.0,187.02982
0.6747638326585695,815.23769,741.0,187.02982
0.6738544474393531,817.23769,742.0,187.02982
0.6729475100942126,819.23769,743.0,187.02982
0.6720430107526881,821.23769,744.0,187.02982
0.6711409395973155,823.23769,745.0,187.02982
0.6702412868632708,825.23769,746.0,187.02982
0.6693440428380187,827.23769,747.0,187.02982
0.6684491978609626,829.23769,748.0,187.02982
0.6675567423230975,831.23769,749.0,187.02982
0.6666666666666666,833.23769,750.0,187.02982
0.6657789613848203,835.23769,751.0,187.02982
0.6648936170212766,837.23769,752.0,187.02982
0.6640106241699867,839.23769,753.0,187.02982
0.6631299734748011,841.23769,754.0,187.02982
0.6622516556291391,843.23769,755.0,187.02982
0.6613756613756614,845.23769,756.0,187.02982
0.6605019815059445,847.23769,757.0,187.02982
0.6596306068601583,849.23769,758.0,187.02982
0.6587615283267457,851.23769,759.0,187.02982
0.6578947368421053,853.23769,760.0,187.02982
0.657030223390276,855.23769,761.0,187.02982
0.6561679790026247,857.23769,762.0,187.02982
0.6553079947575361,859.23769,763.0,187.02982
0.6544502617801047,861.23769,764.0,187.02982
0.6535947712418301,863.23769,765.0,187.02982
0.6527415143603134,865.23769,766.0,187.02982
0.651890482398957,867.23769,767.0,187.02982
0.6510416666666666,869.23769,768.0,187.02982
0.6501950585175552,871.23769,769.0,187.02982
0.6493506493506493,873.23769,770.0,187.02982
0.648508430609598,875.23769,771.0,187.02982
0.6476683937823834,877.23769,772.0,187.02982
0.6468305304010349,879.23769,773.0,187.02982
0.6459948320413437,881.23769,774.0,187.02982
0.6451612903225806,883.23769,775.0,187.02982
0.6443298969072165,885.23769,776.0,187.02982
0.6435006435006435,887.23769,777.0,187.02982
0.6426735218508998,889.23769,778.0,187.02982
0.6418485237483954,891.23769,779.0,187.02982
0.6410256410256411,893.23769,780.0,187.02982
0.6402048655569782,895.23769,781.0,187.02982
0.639386189258312,897.23769,782.0,187.02982
0.6385696040868455,899.23769,783.0,187.02982
0.6377551020408163,901.23769,784.0,187.02982
0.6369426751592356,903.23769,785.0,187.02982
0.6361323155216285,905.23769,786.0,187.02982
0.6353240152477764,907.23769,787.0,187.02982
0.6345177664974619,909.23769,788.0,187.02982
0.6337135614702155,911.23769,789.0,187.02982
0.6329113924050633,913.23769,790.0,187.02982
0.6321112515802781,915.23769,791.0,187.02982
0.6313131313131313,917.23769,792.0,187.02982
0.6305170239596469,919.23769,793.0,187.02982
0.6297229219143576,921.23769,794.0,187.02982
0.6289308176100629,923.23769,795.0,187.02982
0.628140703517588,925.23769,796.0,187.02982
0.6273525721455459,927.23769,797.0,187.02982
0.6265664160401002,929.23769,798.0,187.02982
0.6257822277847309,931.23769,799.0,187.02982
0.625,933.23769,800.0,187.02982
0.6242197253433208,935.23769,801.0,187.02982
0.6234413965087282,937.23769,802.0,187.02982
0.6226650062266501,939.23769,803.0,187.02982
0.6218905472636815,941.23769,804.0,187.02982
0.6211180124223602,943.23769,805.0,187.02982
0.6203473945409429,945.23769,806.0,187.02982
0.6195786864931846,947.23769,807.0,187.02982
0.6188118811881188,949.23769,808.0,187.02982
0.6180469715698393,951.23769,809.0,187.02982
0.6172839506172839,953.23769,810.0,187.02982
0.6165228113440198,955.23769,811.0,187.02982
0.6157635467980296,957.23769,812.0,187.02982
0.6150061500615006,959.23769,813.0,187.02982
0.6142506142506142,961.23769,814.0,187.02982
0.6134969325153374,963.23769,815.0,187.02982
0.6127450980392157,965.23769,816.0,187.02982
0.6119951040391677,967.23769,817.0,187.02982
0.6112469437652812,969.23769,818.0,187.02982
0.6105006105006106,971.23769,819.0,187.02982
0.6097560975609756,973.23769,820.0,187.02982
0.6090133982947625,975.23769,821.0,187.02982
0.6082725060827251,977.23769,822.0,187.02982
0.6075334143377886,979.23769,823.0,187.02982
0.6067961165048543,981.23769,824.0,187.02982
0.6060606060606061,983.23769,825.0,187.02982
0.6053268765133172,985.23769,826.0,187.02982
0.6045949214026602,987.23769,827.0,187.02982
0.6038647342995169,989.23769,828.0,187.02982
0.6031363088057901,991.23769,829.0,187.02982
0.6024096385542169,993.23769,830.0,187.02982
0.601684717208183,995.23769,831.0,187.02982
0.6009615384615384,997.23769,832.0,187.02982
0.6002400960384153,999.23769,833.0,187.02982
0.5995203836930456,1000.0,834.0,186.71412
0.5988023952095808,1000.0,835.0,186.20397
0.5980861244019139,1000.0,836.0,185.69382
0.5973715651135006,1000.0,837.0,185.18367
0.5966587112171837,1000.0,838.0,184.67353
0.5959475566150179,1000.0,839.0,184.16338
0.5952380952380952,1000.0,840.0,183.65323
0.5945303210463734,1000.0,841.0,183.14308
0.5938242280285035,1000.0,842.0,182.63293
0.5931198102016607,1000.0,843.0,182.12279
0.5924170616113744,1000.0,844.0,181.61264
0.591715976331361,1000.0,845.0,181.10249
0.5910165484633569,1000.0,846.0,180.59234
0.5903187721369539,1000.0,847.0,180.0822
0.589622641509434,1000.0,848.0,179.57205
0.5889281507656066,1000.0,849.0,179.0619
0.5882352941176471,1000.0,850.0,178.55175
0.5875440658049353,1000.0,851.0,178.0416
0.5868544600938967,1000.0,852.0,177.53146
0.5861664712778429,1000.0,853.0,177.02131
0.585480093676815,1000.0,854.0,176.51116
0.5847953216374269,1000.0,855.0,176.00101
0.5841121495327103,1000.0,856.0,175.49086
0.5834305717619603,1000.0,857.0,174.98072
0.5827505827505828,1000.0,858.0,174.47057
0.5820721769499418,1000.0,859.0,173.96042
0.5813953488372093,1000.0,860.0,173.45027
0.5807200929152149,1000.0,861.0,172.94012
0.580046403712297,1000.0,862.0,172.42998
0.5793742757821553,1000.0,863.0,171.91983
0.5787037037037037,1000.0,864.0,171.40968
0.5780346820809249,1000.0,865.0,170.89953
0.5773672055427251,1000.0,866.0,170.38939
0.5767012687427913,1000.0,867.0,169.87924
0.576036866359447,1000.0,868.0,169.36909
0.5753739930955121,1000.0,869.0,168.85894
0.5747126436781609,1000.0,870.0,168.34879
0.574052812858783,1000.0,871.0,167.83865
0.573394495412844,1000.0,872.0,167.3285
0.572737686139748,1000.0,873.0,166.81835
0.5720823798627003,1000.0,874.0,166.3082
0.5714285714285714,1000.0,875.0,165.79805
0.5707762557077626,1000.0,876.0,165.28791
0.5701254275940707,1000.0,877.0,164.77776
0.5694760820045558,1000.0,878.0,164.26761
0.5688282138794084,1000.0,879.0,163.75746
0.5681818181818182,1000.0,880.0,163.24732
0.5675368898978433,1000.0,881.0,162.73717
0.5668934240362812,1000.0,882.0,162.22702
0.5662514156285391,1000.0,883.0,161.71687
0.5656108597285068,1000.0,884.0,161.20672
0.5649717514124294,1000.0,885.0,160.69658
0.5643340857787811,1000.0,886.0,160.18643
0.5636978579481398,1000.0,887.0,159.67628
0.5630630630630631,1000.0,888.0,159.16613
0.562429696287964,1000.0,889.0,158.65598
0.5617977528089888,1000.0,890.0,158.14584
0.5611672278338945,1000.0,891.0,157.63569
0.5605381165919282,1000.0,892.0,157.12554
0.5599104143337066,1000.0,893.0,156.61539
0.5592841163310962,1000.0,894.0,156.10525
0.5586592178770949,1000.0,895.0,155.5951
0.5580357142857143,1000.0,896.0,155.08495
0.5574136008918618,1000.0,897.0,154.5748
0.5567928730512249,1000.0,898.0,154.06465
0.5561735261401557,1000.0,899.0,153.55451
0.5555555555555556,1000.0,900.0,153.04436
0.5549389567147613,1000.0,901.0,152.53421
0.5543237250554324,1000.0,902.0,152.02406
0.5537098560354374,1000.0,903.0,151.51391
0.5530973451327433,1000.0,904.0,151.00377
0.5524861878453039,1000.0,905.0,150.49362
0.5518763796909493,1000.0,906.0,149.98347
0.5512679162072768,1000.0,907.0,149.34785
0.5506607929515418,1000.0,908.0,148.41248
0.5500550055005501,1000.0,909.0,147.4771
0.5494505494505495,1000.0,910.0,146.54173
0.5488474204171241,1000.0,911.0,145.60636
0.5482456140350878,1000.0,912.0,144.67099
0.547645125958379,1000.0,913.0,143.73561
0.5470459518599562,1000.0,914.0,142.80024
0.546448087431694,1000.0,915.0,141.86487
0.5458515283842795,1000.0,916.0,140.9295
0.5452562704471101,1000.0,917.0,139.99412
0.5446623093681917,1000.0,918.0,139.05875
0.544069640914037,1000.0,919.0,138.12338
0.5434782608695652,1000.0,920.0,137.188
0.5428881650380022,1000.0,921.0,136.25263
0.5422993492407809,1000.0,922.0,135.31726
0.5417118093174431,1000.0,923.0,134.38189
0.5411255411255411,1000.0,924.0,133.44651
0.5405405405405406,1000.0,925.0,132.51114
0.5399568034557235,1000.0,926.0,131.57577
0.5393743257820928,1000.0,927.0,130.6404
0.5387931034482759,1000.0,928.0,129.70502
0.5382131324004306,1000.0,929.0,128.76965
0.5376344086021505,1000.0,930.0,127.83428
0.5370569280343717,1000.0,931.0,126.8989
0.5364806866952789,1000.0,932.0,125.96353
0.5359056806002144,1000.0,933.0,125.02816
0.5353319057815846,1000.0,934.0,124.09279
0.5347593582887701,1000.0,935.0,123.15741
0.5341880341880342,1000.0,936.0,122.22204
0.5336179295624333,1000.0,937.0,121.28667
0.5330490405117271,1000.0,938.0,120.35129
0.5324813631522897,1000.0,939.0,119.41592
0.5319148936170213,1000.0,940.0,118.48055
0.5313496280552603,1000.0,941.0,117.54518
0.5307855626326964,1000.0,942.0,116.6098
0.5302226935312832,1000.0,943.0,115.67443
0.5296610169491526,1000.0,944.0,114.73906
0.5291005291005291,1000.0,945.0,113.80369
0.5285412262156448,1000.0,946.0,112.86831
0.5279831045406547,1000.0,947.0,111.93294
0.5274261603375527,1000.0,948.0,110.99757
0.5268703898840885,1000.0,949.0,110.06219
0.5263157894736842,1000.0,950.0,109.12682
0.5257623554153522,1000.0,951.0,108.19145
0.5252100840336135,1000.0,952.0,107.25608
0.5246589716684156,1000.0,953.0,106.3207
0.5241090146750524,1000.0,954.0,105.38533
0.5235602094240838,1000.0,955.0,104.44996
0.5230125523012552,1000.0,956.0,103.51459
0.522466039707419,1000.0,957.0,102.57921
0.5219206680584552,1000.0,958.0,101.64384
0.5213764337851929,1000.0,959.0,100.70847
0.5208333333333334,1000.0,960.0,99.773094
0.5202913631633714,1000.0,961.0,98.837721
0.5197505197505198,1000.0,962.0,97.902349
0.5192107995846313,1000.0,963.0,96.966976
0.5186721991701245,1000.0,964.0,96.031603
0.5181347150259067,1000.0,965.0,95.09623
0.5175983436853002,1000.0,966.0,94.160858
0.5170630816959669,1000.0,967.0,93.225485
0.5165289256198347,1000.0,968.0,92.290112
0.5159958720330238,1000.0,969.0,91.354739
0.5154639175257731,1000.0,970.0,90.419367
0.5149330587023687,1000.0,971.0,89.483994
0.51440329218107,1000.0,972.0,88.548621
0.513874614594039,1000.0,973.0,87.613248
0.5133470225872689,1000.0,974.0,86.677876
0.5128205128205128,1000.0,975.0,85.742503
0.5122950819672131,1000.0,976.0,84.80713
0.5117707267144319,1000.0,977.0,83.871757
0.5112474437627812,1000.0,978.0,82.936385
0.5107252298263534,1000.0,979.0,82.001012
0.5102040816326531,1000.0,980.0,81.065639
0.509683995922528,1000.0,981.0,80.130266
0.5091649694501018,1000.0,982.0,79.194893
0.508646998982706,1000.0,983.0,78.259521
0.508130081300813,1000.0,984.0,77.324148
0.5076142131979695,1000.0,985.0,76.388775
0.5070993914807302,1000.0,986.0,75.453402
0.5065856129685917,1000.0,987.0,74.51803
0.5060728744939271,1000.0,988.0,73.582657
0.5055611729019212,1000.0,989.0,72.647284
0.5050505050505051,1000.0,990.0,71.711911
0.5045408678102926,1000.0,991.0,70.776539
0.5040322580645161,1000.0,992.0,69.841166
0.5035246727089627,1000.0,993.0,68.905793
0.5030181086519114,1000.0,994.0,67.97042
0.5025125628140703,1000.0,995.0,67.035048
0.5020080321285141,1000.0,996.0,66.099675
0.5015045135406219,1000.0,997.0,65.164302
0.501002004008016,1000.0,998.0,64.228929
0.5005005005005005,1000.0,999.0,63.293557
0.5,1000.0,1000.0,62.358184
0.4995004995004995,1000.0,1001.0,61.422811
0.499001996007984,1000.0,1002.0,60.487438
0.4985044865403789,1000.0,1003.0,59.552066
0.49800796812749004,1000.0,1004.0,58.616693
0.4975124378109453,1000.0,1005.0,57.68132
0.4970178926441352,1000.0,1006.0,56.745947
0.49652432969215493,1000.0,1007.0,55.810575
0.49603174603174605,1000.0,1008.0,54.875202
0.49554013875123887,1000.0,1009.0,53.939829
0.49504950495049505,1000.0,1010.0,53.004456
0.49455984174085066,1000.0,1011.0,52.069084
0.49407114624505927,1000.0,1012.0,51.133711
0.49358341559723595,1000.0,1013.0,50.198338
0.4930966469428008,1000.0,1014.0,49.262965
0.49261083743842365,1000.0,1015.0,48.327592
0.4921259842519685,1000.0,1016.0,47.39222
0.4916420845624385,1000.0,1017.0,46.456847
0.4911591355599214,1000.0,1018.0,45.521474
0.49067713444553485,1000.0,1019.0,44.586101
0.49019607843137253,1000.0,1020.0,43.650729
0.48971596474045054,1000.0,1021.0,42.715356
0.4892367906066536,1000.0,1022.0,41.779983
0.4887585532746823,1000.0,1023.0,40.84461
0.48828125,1000.0,1024.0,39.909238
0.4878048780487805,1000.0,1025.0,38.973865
0.4873294346978557,1000.0,1026.0,38.038492
0.48685491723466406,1000.0,1027.0,36.886713
0.48638132295719844,1000.0,1028.0,35.282943
0.4859086491739553,1000.0,1029.0,33.679173
0.4854368932038835,1000.0,1030.0,32.075403
0.48496605237633367,1000.0,1031.0,30.471633
0.4844961240310077,1000.0,1032.0,28.867863
0.484027105517909,1000.0,1033.0,27.264092
0.4835589941972921,1000.0,1034.0,25.660322
0.4830917874396135,1000.0,1035.0,24.056552
0.4826254826254826,1000.0,1036.0,22.452782
0.4821600771456123,1000.0,1037.0,20.849012
0.4816955684007707,1000.0,1038.0,19.245242
0.48123195380173245,1000.0,1039.0,17.641472
0.4807692307692308,1000.0,1040.0,16.037701
0.4803073967339097,1000.0,1041.0,14.433931
0.4798464491362764,1000.0,1042.0,12.830161
0.4793863854266539,1000.0,1043.0,11.226391
0.4789272030651341,1000.0,1044.0,9.6226209
0.4784688995215311,1000.0,1045.0,8.0188507
0.4780114722753346,1000.0,1046.0,6.4150806
0.4775549188156638,1000.0,1047.0,4.8113104
0.4770992366412214,1000.0,1048.0,3.2075403
0.47664442326024786,1000.0,1049.0,1.6037701
0.47619047619047616,1000.0,1050.0,0.0
